BEAMS
BinSize:0.625,Temperature:39.500K,Field:0.000G,Sample:nano-Mn3O4,Orientation:powder,NumBins:16384,NumHists:5,RunNumber:7387,Title:nano-Mn3O4 zero field
Forward,Backward,Up,Down,Right
45,40,80,49,21
42,34,62,59,20
44,41,68,58,18
54,50,71,57,12
39,46,66,51,17
38,57,83,67,16
55,41,76,74,13
25,36,92,64,19
38,59,82,62,16
37,41,94,69,14
35,44,71,61,17
48,53,69,67,14
40,57,75,61,22
47,37,85,52,20
47,51,81,54,21
54,39,95,49,21
50,41,84,65,20
40,38,67,72,15
40,48,69,57,16
42,52,72,72,24
46,49,102,58,14
38,47,79,78,29
51,44,62,63,14
35,34,69,69,17
40,47,65,67,21
41,48,90,71,17
52,42,74,66,16
43,60,66,78,13
28,56,80,70,20
50,49,70,63,17
51,54,68,65,18
32,39,76,48,22
46,54,76,53,10
37,40,76,56,16
38,41,80,71,21
38,41,89,63,19
51,37,96,59,18
42,30,87,67,13
49,40,76,73,16
31,52,93,61,25
49,44,83,49,23
46,43,93,50,16
33,39,79,65,16
58,45,70,54,14
46,50,84,56,15
43,50,95,54,21
33,55,90,64,18
49,41,80,58,23
56,43,80,74,15
44,57,86,50,10
46,43,84,57,17
47,35,86,60,22
49,44,88,46,23
47,51,71,64,21
42,47,87,66,18
48,37,66,68,16
40,45,76,54,15
47,49,80,60,15
40,43,82,55,12
45,44,73,63,16
51,36,75,68,12
38,53,81,67,15
34,44,74,63,17
51,48,87,55,19
43,32,86,66,17
41,42,83,59,18
64,48,76,65,19
48,44,81,61,20
44,40,82,60,22
59,37,91,57,20
36,40,91,59,14
46,57,88,55,15
38,48,69,68,14
43,47,87,64,17
46,37,78,62,16
48,40,80,65,27
38,46,65,60,17
42,45,82,54,18
47,54,98,64,13
48,38,77,67,14
49,40,64,56,19
60,46,68,64,22
43,49,75,56,16
48,32,84,63,17
49,45,86,71,24
44,53,78,58,17
37,51,70,72,11
41,35,70,62,20
41,50,78,56,16
50,37,78,57,26
35,49,76,65,19
42,42,67,60,25
41,39,100,59,22
42,54,63,62,15
48,48,73,64,20
41,41,84,63,20
38,40,80,68,14
50,45,86,67,15
41,44,86,58,16
48,42,98,66,19
34,42,70,56,27
38,53,85,59,16
34,46,68,69,15
42,37,69,73,18
46,42,78,65,22
45,52,82,59,14
57,44,111,63,26
44,53,76,57,31
50,33,91,66,18
50,47,73,76,19
28,38,84,66,13
56,49,85,60,13
42,48,73,64,14
39,41,79,56,22
37,43,93,48,13
51,34,90,72,7
34,45,78,50,12
44,55,74,65,29
38,44,83,54,13
45,52,91,62,19
49,50,74,66,12
51,39,76,67,19
39,43,71,63,15
47,40,64,70,18
58,50,72,49,20
43,37,62,55,13
40,49,91,67,19
41,38,82,80,23
50,45,72,54,17
55,42,78,58,15
44,56,93,57,18
39,49,76,65,23
44,47,88,71,20
48,38,63,60,17
47,34,81,53,15
45,43,72,48,22
39,43,70,49,17
49,42,69,57,25
41,43,71,57,29
35,37,69,71,20
41,35,84,64,17
55,43,88,69,22
45,40,80,69,17
38,41,71,63,13
39,35,76,61,17
37,39,81,64,18
40,49,67,63,11
45,42,72,56,19
36,39,91,66,16
34,52,67,61,14
37,45,75,59,17
31,45,91,56,16
40,43,80,69,15
38,46,97,67,16
37,33,88,56,12
36,48,82,63,17
42,31,80,54,23
37,48,72,49,20
50,37,86,60,20
46,35,70,48,18
41,40,73,66,28
57,42,84,50,20
42,42,82,65,15
33,46,77,66,25
42,42,83,53,14
41,43,77,62,20
41,38,79,62,21
35,46,73,70,18
42,51,79,52,14
35,47,76,66,14
47,49,72,65,17
38,47,71,51,18
39,33,103,56,15
44,54,89,53,13
34,34,74,64,13
45,46,72,62,15
42,47,62,63,18
48,29,70,54,20
45,29,81,94,13
41,42,79,56,11
39,45,70,58,25
46,47,70,57,20
49,42,77,69,20
44,36,89,59,27
45,38,64,65,12
43,44,85,49,23
44,37,68,58,17
48,50,84,56,18
29,34,76,68,14
46,40,80,45,23
46,40,93,56,12
45,36,76,47,18
33,36,83,73,12
44,40,83,67,17
51,51,76,57,21
47,42,76,65,14
33,35,73,61,14
36,45,70,57,25
38,38,87,56,22
37,32,74,53,17
48,40,88,55,17
40,57,79,62,16
29,40,77,50,15
50,49,63,64,26
36,42,85,44,24
32,52,73,64,15
52,37,55,60,25
40,52,76,47,20
56,37,74,53,20
51,38,81,69,25
46,52,72,76,22
34,50,84,66,18
48,36,78,71,26
44,39,70,51,15
44,48,101,57,18
35,46,87,57,10
30,43,77,54,17
32,39,87,48,17
45,41,91,69,7
40,41,83,54,14
55,49,87,55,10
39,39,99,47,18
42,45,76,67,15
38,43,71,54,24
47,37,85,55,22
35,34,78,59,17
36,35,93,59,15
34,48,87,58,23
46,37,73,61,23
34,55,69,71,18
49,40,82,68,14
45,43,69,53,19
50,44,67,51,20
35,38,81,51,17
37,46,77,61,8
42,44,74,70,10
47,42,77,65,19
31,43,74,63,17
49,40,67,53,23
51,45,100,55,14
38,41,62,65,19
52,43,80,55,21
44,49,72,61,28
46,48,79,51,19
41,45,83,71,17
44,53,90,61,20
33,39,78,68,19
32,35,91,61,15
48,44,89,61,12
44,31,76,72,18
38,45,80,64,15
35,48,85,57,15
41,33,85,62,22
41,33,65,55,13
30,50,82,54,19
42,46,75,65,22
42,46,75,55,15
39,51,87,66,17
51,39,86,63,23
37,38,95,58,17
33,51,79,60,21
33,59,85,61,14
43,44,83,53,18
57,33,77,54,19
44,42,57,64,9
49,45,83,72,13
35,59,76,63,17
42,43,97,59,18
42,32,82,60,12
46,46,95,62,18
42,59,80,58,7
38,47,58,62,16
42,39,80,67,14
46,42,72,63,15
51,41,93,54,18
38,58,94,52,16
37,51,74,43,17
42,57,76,64,22
40,40,67,61,25
52,50,66,56,11
42,43,72,82,18
50,34,55,75,22
43,50,102,61,12
43,40,71,65,24
32,45,80,58,16
38,43,72,63,19
34,36,75,47,17
39,43,81,72,15
36,50,62,63,31
37,47,72,56,20
28,44,70,68,18
39,41,84,48,20
32,59,73,50,15
44,45,78,67,16
47,39,60,60,24
40,34,62,56,26
35,39,85,66,12
39,43,66,51,17
45,34,74,48,15
36,39,65,63,26
46,36,73,53,18
36,52,97,67,17
33,43,75,67,18
45,40,76,58,17
44,54,72,54,17
47,46,74,69,17
44,44,62,58,18
42,45,86,78,27
38,43,78,68,21
48,38,85,42,20
41,50,78,52,20
43,40,66,60,21
38,50,78,68,26
42,52,62,65,21
38,43,72,62,23
46,38,86,59,15
50,47,78,73,16
41,35,63,54,13
42,46,68,58,20
48,30,105,58,9
43,50,83,50,16
60,47,74,52,12
39,38,60,59,19
37,43,94,66,23
40,37,85,71,13
29,52,79,52,15
41,45,83,52,18
34,45,88,53,18
36,38,97,58,16
29,34,74,59,19
43,35,72,57,27
34,42,76,61,24
59,43,90,59,22
53,41,65,67,18
35,55,80,69,17
33,53,75,62,24
34,45,100,52,21
47,41,90,62,9
53,35,69,60,19
39,39,67,57,12
35,38,79,60,15
48,58,78,66,17
49,40,87,66,25
36,51,68,59,24
38,50,78,74,15
32,42,68,50,17
37,48,86,59,22
56,40,83,40,15
27,45,75,52,16
27,57,76,62,17
45,37,80,55,11
42,44,79,66,20
45,43,81,61,20
37,47,90,47,17
37,46,90,72,15
47,31,75,62,19
30,42,84,61,18
45,34,69,53,18
42,34,72,57,18
53,40,73,40,9
40,44,97,60,22
51,41,72,65,13
45,43,75,68,10
41,41,66,55,11
45,56,79,51,15
29,46,94,75,16
54,34,75,69,14
46,35,84,67,17
34,41,65,54,13
48,42,74,53,27
36,48,94,56,11
32,56,64,51,15
33,42,74,61,17
47,35,87,56,20
39,42,72,50,14
48,35,75,55,15
46,31,64,66,15
36,33,74,67,16
41,33,84,61,16
38,52,73,59,15
53,53,88,59,22
60,41,82,63,12
41,48,89,57,29
32,40,74,47,21
42,46,77,56,18
50,51,90,60,14
46,41,95,47,18
38,51,70,54,16
42,43,70,70,14
39,37,68,60,11
36,35,72,60,14
33,51,89,61,21
43,34,77,63,18
51,42,90,59,22
36,50,94,51,23
55,48,73,48,20
38,45,58,69,18
47,47,70,56,20
34,38,77,54,19
44,51,82,67,12
42,54,79,58,20
44,42,79,64,19
33,37,69,53,11
30,48,74,54,21
40,38,80,66,18
45,33,76,53,13
42,28,69,51,14
45,42,84,64,14
43,47,88,53,20
30,39,79,65,20
54,42,58,54,18
29,46,68,79,14
32,50,76,61,15
37,47,95,57,16
35,37,65,53,16
47,42,93,57,16
44,46,70,63,17
43,33,70,58,26
33,46,78,53,10
39,38,92,60,21
29,38,74,49,7
45,34,74,60,26
34,47,77,60,15
28,39,81,59,21
43,36,78,58,18
35,44,57,63,17
45,57,76,57,14
43,39,72,56,18
39,51,77,56,11
42,32,75,53,9
49,37,71,50,21
39,41,74,51,26
42,42,74,51,17
41,44,74,61,13
34,26,73,56,7
58,42,76,66,10
43,41,80,64,18
48,49,65,58,16
31,45,75,51,20
40,44,67,55,15
46,33,67,49,15
34,35,79,72,17
42,39,81,60,18
39,35,65,65,20
40,40,75,53,13
32,43,73,60,18
37,49,71,58,15
50,38,77,53,20
35,46,67,55,17
40,37,75,52,20
54,52,61,69,20
36,41,80,52,17
39,35,64,54,16
36,50,70,49,25
43,38,80,62,13
48,40,76,64,14
33,41,75,56,14
41,44,86,60,17
42,42,87,55,14
40,35,82,64,16
39,49,85,56,13
42,43,72,65,17
30,44,69,49,15
39,43,70,62,21
37,30,62,59,15
40,37,81,60,13
39,44,81,59,10
48,39,55,70,20
33,41,74,54,16
43,37,74,49,14
41,41,82,64,15
45,40,62,49,17
34,54,77,64,14
48,49,70,51,24
44,40,81,62,21
40,44,68,56,20
39,35,68,53,27
46,35,74,64,22
40,43,65,60,12
37,41,69,40,16
39,39,62,66,18
37,40,72,51,20
48,43,65,67,19
35,44,68,68,20
50,48,81,51,19
42,36,66,57,13
45,47,71,61,16
41,46,55,70,20
41,46,98,61,17
52,35,90,54,20
36,39,80,52,11
35,41,70,52,17
39,46,67,44,15
44,32,85,55,20
41,35,83,60,18
48,44,76,66,13
55,34,66,56,16
42,45,73,62,10
30,39,69,61,16
37,45,91,50,19
36,46,60,73,17
36,38,77,56,17
27,42,70,74,16
42,55,60,42,14
42,38,78,52,17
46,44,69,71,22
40,42,84,53,13
39,30,77,55,14
42,62,77,51,19
38,46,63,69,16
39,33,83,51,12
32,37,62,66,14
41,51,91,49,16
33,37,79,59,11
45,44,78,54,17
33,52,69,55,11
37,32,74,56,13
37,45,61,44,22
39,44,82,52,18
38,40,86,50,21
46,36,66,60,19
48,46,90,71,5
38,49,68,55,24
38,47,77,51,17
33,33,73,63,16
35,34,87,62,19
36,43,67,65,21
42,37,86,54,25
43,39,96,54,23
36,33,79,71,17
39,43,68,57,20
37,48,59,47,10
44,37,72,35,21
37,39,80,51,19
40,44,73,66,20
36,42,73,57,14
32,38,81,48,17
45,35,91,50,15
43,43,76,61,12
38,43,78,52,22
30,44,82,70,22
40,35,80,60,12
38,53,77,52,16
40,41,71,70,13
48,43,73,56,18
47,43,80,63,17
45,37,72,56,19
33,38,80,73,13
36,43,84,45,14
41,44,79,39,21
51,37,61,63,18
48,34,69,52,18
38,36,73,64,17
37,47,82,55,15
54,36,57,55,14
45,35,91,45,15
33,47,85,58,12
47,34,77,67,11
54,36,74,57,16
35,42,73,55,13
47,38,66,54,22
47,42,77,37,15
45,28,70,49,9
39,43,73,59,20
54,50,73,62,14
37,40,73,61,20
42,48,68,52,24
41,35,70,56,17
50,44,74,61,16
41,40,64,56,18
41,40,51,65,17
40,45,68,57,18
36,27,72,51,16
46,36,74,59,11
47,40,63,49,25
44,34,68,43,15
47,39,72,45,14
43,35,63,46,21
36,35,82,62,20
41,28,77,44,13
37,41,73,60,15
43,39,79,64,16
36,41,91,56,13
34,48,74,52,19
46,52,78,55,19
35,47,105,56,19
59,42,60,50,13
42,43,92,61,17
36,47,76,45,20
34,23,94,54,22
44,48,67,54,25
28,43,64,45,13
41,46,76,52,21
40,36,68,53,18
47,31,76,56,18
43,25,74,53,13
45,51,68,50,14
44,38,75,52,17
32,35,75,59,15
41,39,69,56,12
31,46,85,50,19
34,44,90,71,16
40,38,74,60,24
37,38,62,57,19
55,41,64,61,21
47,39,76,73,9
45,44,89,55,17
41,36,89,55,21
41,48,69,46,13
34,38,73,53,18
39,53,61,60,19
32,29,69,50,15
46,38,72,66,26
35,50,62,74,18
46,36,75,55,12
38,44,73,55,21
47,35,72,57,20
31,44,58,65,19
43,37,68,45,19
46,47,78,65,20
35,39,81,48,14
47,39,79,64,12
39,42,80,55,21
48,29,69,63,18
42,36,71,48,14
44,39,81,44,16
26,40,77,41,20
34,30,55,70,15
41,35,75,56,20
43,36,74,62,20
33,31,67,52,19
35,40,87,53,16
46,37,72,62,21
49,48,62,58,17
42,36,62,46,20
39,45,68,49,14
41,38,69,50,14
39,45,71,57,11
37,45,63,47,15
28,51,82,61,20
42,46,74,49,17
37,46,79,36,17
29,32,77,49,19
44,33,82,66,18
29,45,76,40,20
35,42,71,56,17
33,47,82,77,19
34,49,75,55,16
32,41,78,49,14
44,34,82,63,14
40,36,75,55,13
47,40,72,55,12
39,31,74,58,14
35,42,71,51,17
42,38,73,51,15
41,30,67,64,17
38,46,60,55,19
30,50,85,58,22
36,32,70,58,13
39,48,87,68,20
37,34,76,63,21
44,37,76,49,13
30,31,87,54,22
44,42,78,51,16
39,43,80,53,16
43,38,68,49,21
37,45,63,52,20
37,43,74,63,10
50,35,64,58,12
34,30,88,65,17
42,46,61,64,21
36,39,70,52,22
40,44,81,41,18
45,42,62,61,23
33,40,91,42,20
34,39,74,54,21
36,42,63,54,17
40,40,81,54,19
42,35,76,53,20
41,40,73,58,22
14,35,74,63,27
41,47,77,57,21
35,39,75,47,19
35,45,96,64,18
38,35,72,49,15
41,38,66,48,23
40,35,80,61,15
35,51,72,43,9
31,42,73,53,21
45,34,64,57,14
34,33,65,46,20
40,42,82,57,17
39,36,59,58,18
35,46,66,45,17
41,45,69,52,17
35,29,54,46,20
30,33,78,42,15
44,39,74,57,22
39,48,82,44,18
35,43,67,50,20
43,36,79,53,18
36,44,68,53,14
48,37,71,58,12
40,31,83,66,14
40,39,76,54,16
42,40,68,51,18
36,36,80,75,12
41,38,75,54,14
37,52,69,57,13
43,32,70,41,21
38,51,63,49,20
35,52,81,51,15
37,40,76,61,17
35,34,73,49,9
28,35,80,42,15
30,37,78,67,15
34,42,79,51,13
36,32,74,45,10
40,41,67,55,16
32,46,77,43,17
37,31,63,43,12
36,47,80,45,17
40,39,73,55,14
35,36,64,48,13
34,40,71,45,15
35,28,77,57,19
28,40,74,56,13
37,30,80,54,17
41,41,67,53,13
39,32,66,54,22
38,33,77,46,16
35,42,70,46,17
39,49,69,58,21
45,37,68,63,18
35,35,65,51,16
32,49,71,63,15
51,44,99,59,28
51,45,81,49,15
33,43,74,63,14
38,40,73,59,18
30,43,68,42,14
40,36,67,63,14
43,35,72,61,15
39,30,72,56,13
30,41,76,54,15
34,35,78,55,25
41,40,71,67,14
27,45,74,61,18
47,34,61,53,25
30,40,68,48,12
37,42,75,41,21
35,44,79,57,17
40,50,70,53,12
45,39,74,58,18
34,37,57,59,18
30,53,64,59,19
44,25,70,46,10
46,35,80,37,16
42,48,70,45,16
35,33,76,52,10
45,40,75,56,13
49,47,75,57,17
36,32,75,54,13
39,34,72,46,21
37,33,77,55,10
34,47,70,49,22
45,42,78,53,12
34,34,68,64,14
41,37,65,46,22
30,44,78,51,19
29,46,73,67,15
44,26,78,48,9
34,32,69,45,20
45,45,63,42,24
34,37,74,57,14
38,28,71,49,15
44,44,78,38,23
47,47,70,50,14
27,33,72,54,17
35,40,71,51,14
36,36,77,54,17
42,45,73,50,19
37,43,61,44,15
33,38,78,49,14
28,45,68,54,15
26,40,71,56,15
40,40,87,53,16
48,44,63,51,13
37,37,62,52,19
40,41,62,45,11
47,48,72,53,15
38,44,63,59,17
24,47,74,54,17
40,41,78,56,20
33,38,78,50,24
45,42,70,57,12
40,37,62,46,17
37,31,61,63,16
42,36,65,41,23
38,40,63,58,10
25,33,88,52,18
40,39,74,43,16
38,42,83,51,15
29,36,65,45,22
24,37,62,46,21
38,40,61,51,22
31,39,76,53,13
41,38,68,64,23
36,35,61,58,17
46,36,68,61,12
36,44,64,45,22
26,47,96,49,18
32,42,86,52,20
40,44,69,52,13
39,45,67,41,15
42,45,80,52,16
42,51,77,43,6
33,48,67,67,11
32,23,73,51,18
29,37,60,50,20
50,31,80,58,16
34,41,60,66,19
32,39,66,57,21
35,37,81,66,17
40,31,71,50,9
40,34,78,40,13
42,34,63,51,8
41,46,79,56,20
38,42,77,52,16
43,34,86,56,10
42,38,92,44,16
33,32,72,33,17
27,38,69,59,10
43,35,75,71,20
32,36,76,52,14
40,42,65,51,13
48,30,64,57,14
37,30,70,50,15
36,31,77,52,12
38,49,75,45,16
36,31,76,47,16
44,41,66,61,15
41,50,69,60,14
30,34,59,36,14
45,42,72,43,14
34,37,92,55,19
35,42,68,44,19
37,45,71,62,20
42,55,71,58,20
29,26,76,47,19
41,42,70,49,8
29,42,70,40,16
34,51,72,60,12
35,39,68,48,13
26,38,65,51,23
31,50,69,60,15
45,30,64,56,13
39,36,57,68,22
30,33,70,54,21
39,43,71,57,20
39,43,70,56,16
34,37,72,43,15
43,41,72,51,22
30,47,68,46,13
32,45,76,59,16
40,35,75,41,11
47,43,70,61,17
41,30,75,55,15
36,44,67,46,17
34,28,74,45,12
23,35,73,52,17
46,38,65,48,18
42,40,85,47,11
38,47,62,56,15
34,36,72,58,21
31,36,74,51,23
35,38,74,49,25
38,38,78,43,13
43,42,70,57,22
33,48,79,54,9
42,34,60,46,12
20,44,63,54,13
39,33,76,49,16
29,43,80,54,15
32,45,81,58,15
32,46,69,49,13
43,36,62,48,19
48,47,69,61,20
49,38,71,73,20
43,34,70,43,21
43,33,70,58,20
37,35,90,66,16
37,38,73,53,16
33,42,59,40,22
39,37,83,56,11
43,58,74,44,15
31,30,57,45,14
34,34,70,58,18
37,39,71,55,11
26,42,80,61,16
28,29,66,55,19
40,32,77,56,17
44,35,82,60,12
36,32,73,65,10
31,52,54,44,28
35,44,72,51,22
44,28,68,62,15
30,39,67,43,17
31,44,81,51,18
37,29,63,48,19
25,30,87,57,20
38,35,63,56,14
37,38,69,61,16
40,39,72,51,21
44,35,73,45,20
31,44,68,54,20
41,32,75,53,20
28,40,72,43,17
44,43,66,56,15
45,47,68,51,15
44,38,67,37,18
29,32,70,52,11
25,43,68,58,17
32,40,73,60,11
54,48,88,60,12
33,33,77,41,16
31,36,71,55,15
48,39,77,50,14
44,40,81,54,18
30,28,75,64,16
34,54,81,51,12
39,44,46,49,20
25,43,85,50,18
26,37,60,53,9
31,30,63,59,16
41,41,63,61,11
44,43,76,65,17
34,37,85,59,14
39,26,79,51,12
40,26,81,40,22
51,36,82,50,15
27,32,73,48,10
26,39,61,42,11
42,34,77,53,16
46,46,89,51,11
41,22,69,49,14
55,30,70,63,17
44,32,59,47,15
32,40,80,52,19
37,47,73,45,20
33,43,69,69,15
45,34,80,55,18
36,39,68,50,20
28,39,74,62,17
29,45,73,49,17
29,42,61,46,12
36,41,57,52,21
44,42,60,52,15
43,37,57,53,14
28,32,72,64,21
38,33,56,58,21
43,29,64,44,23
37,38,67,60,17
38,33,56,47,7
44,35,70,56,21
45,41,77,47,19
39,44,75,43,23
31,38,71,54,14
43,40,60,56,19
51,44,57,51,12
36,45,64,51,19
33,42,81,65,19
35,33,82,54,18
41,48,68,53,19
55,35,71,56,20
31,36,73,52,14
31,43,76,49,19
43,35,67,49,15
33,40,63,53,16
35,39,93,46,18
45,45,80,54,13
28,39,59,49,16
37,45,71,48,13
45,28,68,51,13
26,35,59,51,24
32,35,72,54,14
30,48,62,51,24
37,37,56,64,22
31,49,63,43,16
29,39,74,59,18
30,31,65,43,10
26,31,76,44,23
35,39,81,60,12
37,34,61,41,28
33,41,79,44,26
37,32,82,50,12
29,35,69,52,15
36,47,76,62,15
38,26,69,55,20
38,39,64,58,18
31,37,84,52,18
33,40,70,64,14
37,39,77,47,14
30,34,68,66,19
30,45,69,47,25
42,46,68,50,14
26,37,68,39,20
46,35,57,52,24
25,48,68,55,14
45,34,71,61,20
40,39,71,59,10
40,47,66,52,16
40,43,60,47,13
40,30,64,52,20
44,43,66,56,15
42,33,60,42,17
48,38,90,55,15
39,40,73,54,19
50,37,57,64,16
42,33,67,56,11
36,43,68,56,20
28,42,76,46,20
36,28,67,49,17
30,38,67,43,16
34,50,68,41,11
43,36,79,55,14
32,37,65,49,12
28,33,52,58,13
43,45,73,55,16
45,26,61,56,16
28,46,54,65,18
37,33,78,55,12
23,31,64,47,22
37,49,66,48,23
51,26,62,53,14
36,28,53,49,19
30,42,82,58,17
40,33,69,48,18
40,45,50,43,13
36,39,70,40,13
37,45,80,62,14
31,41,79,54,12
31,34,56,58,17
41,36,85,45,16
48,43,63,46,16
39,27,74,52,8
41,37,64,50,19
51,42,78,38,9
35,38,69,48,12
44,39,65,49,19
37,37,62,60,14
34,35,73,45,17
32,48,75,57,16
36,36,87,46,19
42,29,70,45,15
42,26,73,43,18
44,35,81,61,11
46,32,70,52,26
33,34,64,54,31
31,39,68,48,14
33,25,66,46,19
34,36,88,47,18
36,41,60,59,16
31,45,67,56,16
31,35,68,40,14
47,39,59,47,15
42,43,62,59,16
35,46,64,57,20
49,46,60,60,18
41,35,66,62,17
35,38,66,48,17
35,34,64,57,14
30,33,75,47,18
37,26,63,42,20
33,39,75,50,16
36,37,65,51,18
38,39,70,57,14
44,48,80,63,15
33,37,65,48,17
41,33,77,68,9
32,31,58,49,20
33,30,80,49,26
28,45,89,57,25
33,36,64,45,9
40,39,58,60,12
26,41,74,57,17
30,37,69,46,12
40,37,59,47,13
38,46,53,42,8
51,38,68,44,12
40,24,75,69,18
29,44,77,47,17
32,38,62,56,18
34,31,72,56,12
31,38,72,48,15
49,46,65,51,26
31,37,81,57,18
33,22,62,55,16
34,35,63,50,11
42,34,66,52,22
35,37,76,54,22
33,43,73,51,13
38,49,72,66,17
41,21,88,62,24
37,40,56,46,9
37,23,70,65,16
33,44,59,37,20
32,42,66,59,16
37,38,71,48,21
23,40,82,51,19
34,40,66,51,11
50,40,62,55,16
41,26,76,47,12
36,39,75,61,26
34,35,61,53,19
32,44,74,57,27
28,38,82,45,13
41,40,71,62,16
36,35,76,48,13
29,42,70,56,16
41,38,70,49,19
39,35,67,47,14
44,38,52,49,17
47,45,70,55,11
51,42,70,38,15
37,41,62,50,18
40,36,72,60,12
41,40,66,62,20
45,29,66,47,11
53,37,67,53,19
48,37,77,51,18
37,37,70,58,15
41,36,62,45,14
37,37,80,46,12
33,43,82,40,19
44,42,69,50,21
39,40,78,44,16
34,43,64,51,26
35,42,78,58,9
34,40,74,38,21
49,35,80,49,28
48,41,57,49,14
37,35,65,55,21
28,33,69,47,13
40,40,64,36,16
40,34,66,53,11
35,38,75,36,19
29,37,79,55,21
33,43,72,43,16
30,40,75,50,16
35,32,71,68,16
33,29,63,50,18
34,28,62,54,21
30,43,61,51,20
49,34,84,48,13
32,26,81,57,22
40,42,56,52,21
38,26,68,40,19
39,37,65,57,22
34,40,73,51,10
31,34,80,62,11
29,34,60,57,14
37,40,65,49,12
30,25,66,64,23
40,44,71,46,14
34,42,65,54,20
35,35,65,52,23
33,39,69,56,15
48,37,71,55,23
41,39,82,47,14
36,35,80,49,16
44,37,57,57,19
34,40,75,49,18
40,26,82,46,15
35,32,59,45,20
38,31,63,45,21
37,39,66,55,12
38,47,69,48,12
49,33,64,61,15
37,38,65,56,13
42,21,66,48,14
38,36,51,47,24
25,37,61,60,18
37,32,80,46,18
30,44,67,49,15
26,35,82,43,14
51,43,68,54,18
28,27,62,43,23
38,34,58,56,13
36,31,64,52,14
34,40,79,45,13
44,35,56,42,15
39,40,69,54,17
38,37,65,56,18
40,36,71,51,18
30,35,75,46,9
39,36,63,47,13
43,39,65,52,12
28,38,72,49,15
34,36,62,50,16
44,28,68,52,15
29,31,68,57,19
53,31,80,45,10
37,45,70,44,13
37,32,61,49,16
26,41,47,53,16
33,30,69,55,13
35,41,86,52,24
40,34,68,59,15
31,37,57,44,15
28,35,70,51,14
42,23,62,50,14
39,34,73,49,13
35,28,58,55,22
33,21,53,52,19
35,41,66,53,15
44,40,53,43,18
38,47,61,32,13
31,40,68,56,18
52,47,67,51,21
26,30,62,47,14
31,25,71,40,20
40,38,65,62,12
40,39,81,50,23
35,33,60,57,12
39,38,79,49,13
34,35,78,52,8
29,32,68,40,16
30,31,59,56,19
37,30,70,64,17
34,45,77,52,22
41,36,73,52,20
39,36,75,49,15
26,32,68,46,14
38,34,49,47,16
35,30,68,59,16
35,26,78,74,11
28,27,73,42,19
30,37,63,57,16
36,41,61,56,11
34,41,64,61,17
32,34,50,48,13
38,40,65,43,12
35,24,66,50,14
33,34,67,40,17
44,28,70,51,16
32,30,70,56,19
24,39,70,56,20
26,38,76,47,9
25,46,62,53,21
33,36,54,54,21
27,33,46,41,15
33,35,70,49,19
35,33,61,53,14
35,41,60,43,19
37,41,71,44,15
38,37,60,62,10
39,48,61,48,16
25,30,75,43,18
29,38,65,53,20
24,34,69,56,20
32,39,72,51,15
45,26,76,55,12
24,39,77,47,20
33,42,69,57,12
35,38,65,57,23
33,37,71,44,13
34,33,59,50,11
32,35,83,46,19
36,37,54,46,18
47,24,71,41,25
50,40,67,59,14
42,37,72,42,22
23,36,67,53,17
26,46,88,51,19
40,41,60,47,12
28,30,68,45,17
32,31,65,54,14
31,30,75,64,20
39,26,85,51,12
32,32,61,57,11
34,39,72,55,17
36,43,79,65,14
36,37,67,47,16
38,32,61,41,16
40,45,72,41,18
35,30,57,61,21
33,35,78,41,12
48,49,67,51,13
35,44,60,48,8
30,30,60,48,14
35,34,59,46,12
31,36,67,55,21
33,43,72,52,16
41,37,59,58,8
35,33,65,57,20
38,37,72,44,14
36,32,71,51,21
37,39,68,57,14
38,38,59,46,19
42,36,83,44,17
45,34,78,59,19
31,39,76,49,13
45,32,60,48,12
38,45,64,55,16
39,34,53,46,14
43,36,73,34,14
39,33,72,58,19
33,31,67,51,20
45,34,76,55,10
37,39,78,54,9
39,45,67,70,18
26,33,72,58,18
39,29,75,48,14
33,39,70,43,21
38,44,73,46,10
37,39,63,51,20
34,39,70,45,17
36,29,69,39,15
42,35,56,41,22
38,27,70,45,15
39,35,80,48,12
32,33,65,53,11
34,37,64,55,17
35,33,63,47,8
36,35,71,54,16
41,24,76,45,17
28,32,67,57,17
41,36,57,56,17
31,39,78,54,16
36,27,56,50,20
40,40,68,42,15
41,39,68,51,10
39,28,72,36,14
36,45,74,57,11
34,36,64,51,16
38,29,66,44,9
29,37,69,46,13
44,45,66,56,19
37,29,66,54,11
39,33,78,39,18
39,39,58,45,12
32,38,66,33,15
24,36,69,60,13
36,36,80,54,17
32,38,63,43,18
31,45,74,43,7
25,47,63,44,24
29,32,73,47,15
34,35,79,58,19
42,42,68,46,19
37,41,61,49,14
45,35,63,45,26
43,32,71,50,14
34,27,64,41,13
29,36,61,49,14
26,33,67,54,15
38,37,70,34,18
28,30,69,40,16
25,34,83,51,19
33,31,71,54,8
48,36,85,50,11
26,34,80,41,21
38,32,67,56,16
31,32,69,42,13
36,36,65,54,15
33,24,56,53,14
49,30,66,45,16
43,37,76,53,18
33,45,65,56,7
42,44,64,44,8
34,39,65,47,23
43,32,57,45,17
33,41,61,42,19
45,39,63,60,13
27,40,60,41,11
32,25,61,44,8
32,41,73,61,11
43,37,72,35,14
37,27,67,44,12
24,49,60,43,20
32,38,66,56,15
40,35,78,50,12
34,35,81,51,21
25,29,65,44,25
44,40,74,52,14
33,33,70,43,17
37,39,61,67,12
